FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,RPRSNTV_TEL_NO,RDNMADR_CD,FCLTY_ROAD_NM_ADDR,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,GID_CD
사회적협동조합학교체육진흥원,41,경기,41190,부천시,0327234989,411903184015,경기도 부천시 정주로 694 비즈타워 3층(도당동),126.7799683,37.5059249,다사363454
서울특별시강북구도시관리공단,11,서울,11305,강북구,029442918,113054124443,서울특별시 강북구 오현로31길 513층 사무실(번동),127.0378089,37.6304351,다사592590
서울특별시립강남주민편익시설,11,서울,11680,강남구,0234122171,116802000003,서울특별시 강남구 남부순환로 3318강남주민편익시설(일원동),127.0935988,37.4942316,다사640439
광주광역시남구장애인종합복지관,29,광주,29155,남구,0626111913,291553009015,광주광역시 남구 월산로 33광주광역시남구장애인종합복지관(월산동),126.8999016,35.1411501,다라453830
대구광역시달구벌재활스포츠센터,27,대구,27290,달서구,0535232112,272904241060,대구광역시 달서구 달구벌대로291길 100(용산동),128.5254500,35.8535400,라마925623
서울특별시서대문구도시관리공단,11,서울,11410,서대문구,023608686,114104136099,서울특별시 서대문구 백련사길39서대문문화체육회관,126.9315574,37.5807597,다사498536
고양시덕양행신장애인주간보호센터,41,경기,41280,고양시,0318396100,412813192036,경기도 고양시 덕양구 서정마을2로 131층 고양시덕양행신장애인주간보호센터(행신동),126.8471263,37.6213823,다사423581
농업회사법인주식회사한성승마클럽,41,경기,41630,양주시,0318667272,416303215066,경기도 양주시 평화로 1141-11한성승마클럽(산북동),127.0470119,37.7914681,다사601769
서울특별시립노원시각장애인복지관,11,서울,11350,노원구,029500190,113504130147,서울특별시 노원구 덕릉로70가길 984층 통합사무실(상계동),127.0565193,37.6420850,다사608603
대구광역시지적발달장애인복지협회 달성군지부,27,대구,27200,남구,0536442356,272002007001,"대구광역시 남구 중앙대로 219특수통합교육관 다목적실 1, 2(대명동)",128.5889174,35.8530252,라마983623
한국스포츠교육희망나눔사회적협동조합(언남중학교),11,서울,11650,서초구,025787947,116504163498,서울특별시 서초구 언남길 85지하(양재동),127.0459789,37.4755890,다사598419
진해장애인복지관부설장애아동발달지원센터,48,경남,48120,창원시,0555400422,481292000030,경상남도 창원시 진해구 진해대로 1101진해장애인복지관부설장애아동발달지원센터(풍호동),128.7097463,35.1315472,마라102824
영등포구시설관리공단(영등포 제1스포츠센터),11,서울,11560,영등포구,0226501500,115603118015,서울특별시 영등포구 신풍로 1(신길동),126.9062946,37.5005379,다사475447
나토얀태권도장1관,31,울산,31110,중구,,311104307184,울산광역시 중구 반구정10길 55보강빌딩201호(반구동),129.3455258,35.5558860,마마672304
커브스용암1클럽,43,충북,43110,청주시,022862030,431114508560,충청북도 청주시 상당구 월평로184번길 111커브스3층(용암동),127.5039362,36.6083009,라바003456
체력100그룹트레이닝센터,27,대구,27260,수성구,0537812758,272603146020,대구광역시 수성구 용학로 198지산빌딩 5층(지산동),128.6301437,35.8217214,마마020589
체력100그룹트레이닝센터,27,대구,27260,수성구,0537812758,272603146020,대구 수성구 용학로 198지산빌딩5층,128.6301437,35.8217214,마마020589
1004당구클럽,26,부산,26350,해운대구,,263503133039,부산광역시 해운대구 좌동순환로 114층 1004 당구클럽(중동),129.1670042,35.1675204,마라518870
도원무술관 2관,48,경남,48250,김해시,0553251202,482504805196,경상남도 김해시 김해대로2491번길 272층 도원무술관 2관(삼정동),128.8984937,35.2303447,마라272936
영웅체육관 2관,30,대전,30110,동구,026343232,301102010003,대전광역시 동구 동서대로 15183층(삼성동),127.4218608,36.3409100,다바929159
동아대부산체육관 괴정2동,26,부산,26380,사하구,0512912876,263803006006,부산광역시 사하구 까치고개로 53층(괴정동),129.0032064,35.1034206,마라370797
새론감통아동발달센터2,41,경기,41570,김포시,0319853245,415704838104,경기도 김포시 김포한강9로76번길 37경서프라자 1002호(구래동),126.6273250,37.6441978,다사230608
영등포제2스포츠센터,11,서울,11560,영등포구,0226302919,115602005008,서울특별시 영등포구 국회대로 615영등포제2스포츠센터(당산동4가),126.9027816,37.5266954,다사472476
화랑2체육관,42,강원,42170,동해시,025334314,421704463212,강원도 동해시 평릉길 28203호(천곡동),129.1018162,37.5281384,마사415488
팀제이맥스2호점(TEAM J-MAX),41,경기,41130,성남시,0317220123,411314334373,경기도 성남시 수정구 수정로171번길 11-14층 5층 팀제이맥스(태평동),127.1383221,37.4439773,다사680383
형제3태권도,26,부산,26290,남구,0516287070,262904193237,"부산광역시 남구 용호로198번길 39동방파크상가 301호 형제3태권도(용호동, 동방파크맨션)",129.1082351,35.1149481,마라465811
주식회사볼링300,46,전남,46170,나주시,0613330306,461703284068,전라남도 나주시 빛가람로 838지하1층 볼링장(빛가람동),126.8033958,35.0213161,다라364698
핏3.3,29,광주,29140,서구,0625152753,291403160065,광주광역시 서구 화운로 3123층(광천동),126.8774939,35.1667976,다라433859
365건강드림운동센터,48,경남,48170,진주시,,481703332019,"경상남도 진주시 진성면 동부로 13162층 201호, 202호",128.2245458,35.1836150,라라659878
3949당구장,11,서울,11590,동작구,,115904157219,"서울특별시 동작구 보라매로5가길 16지하1층 3호(신대방동, 보라매아카데미타워)",126.9240750,37.4913263,다사490437
"달비체육관(412,413호",27,대구,27710,달성군,0536346664,277103007026,"대구광역시 달성군 화원읍 비슬로 2545이진캐스빌상가 412,413호(화원이진캐스빌)",128.4948013,35.8032762,라마898567
정환합기스쿨(창무5도장),29,광주,29140,서구,,291403160032,광주광역시 서구 쌍학로 53층(쌍촌동),126.8657649,35.1464366,다라422836
한마제5체육관,48,경남,48120,창원시,0552327080,481273330015,경상남도 창원시 마산회원구 내서읍 숲속로 20-4야흥빌딩 3층,128.4963929,35.2298787,라라906931
A미코스텔라 인라인클럽(인라인강습),31,울산,31140,남구,,311404310582,울산광역시 남구 신복로72번길 28-236층,129.2550625,35.5525735,마마590299
나사렛대학교산학협력단APA센터,44,충남,44130,천안시,025701524,441333250041,충남 천안시 서북구 월봉로 48제2창학관 지하1층 APA센터,127.1195830,36.7962396,다바660665
AY-GYM,41,경기,41170,안양시,0313884855,411734349202,경기도 안양시 동안구 평촌대로227번길 48승진빌딩 지하1층(호계동),126.9528098,37.3910978,다사515325
bkgym,46,전남,46150,순천시,0617460099,461504649318,전라남도 순천시 명말2길 2비케이짐피트니스(연향동),127.5138518,34.9369881,라라012602
발레by스토리필라테스,41,경기,41480,파주시,0319432801,414803206129,경기도 파주시 중앙로 256금촌동 동문빌딩 302호(금촌동),126.7783701,37.7591197,다사364735
CKD무도휘트니스,30,대전,30170,서구,0424890688,301704298595,대전광역시 서구 청사로123번길 34신안빌딩5층 무도휘트니스(월평동),127.3776662,36.3613219,다바890182
마음뜰 clinic 아동청소년 발달센터,41,경기,41590,화성시,03151833883,415904430329,경기도 화성시 봉담읍 동화길 51프리미엄 원희캐슬 3층 324호,126.9554909,37.2190315,다사516134
마음뜰clinic 운동발달센터,41,경기,41110,수원시,07088332963,411113176005,경기도 수원시 장안구 대평로 128파크프라자 4층 404호(정자동),126.9912375,37.2989833,다사549223
dreamofjudo 세종유도관,36,세종,36110,세종시,0448630609,361103258090,세종특별자치시 보듬3로 100해피라움1동 304호(아름동),127.2486205,36.5119496,다바774349
Dream of Judo 태평유도관,30,대전,30140,중구,0424860608,301403010023,대전광역시 중구 평촌로 108미소빌딩 5층(유천동),127.3987347,36.3226070,다바909139
EG태권도,26,부산,26320,북구,023333525,263203132005,부산광역시 북구 덕천로 308농협3층MTA E.G태권도,129.0376286,35.2092797,마라399915
안성스카이fc실내축구장,41,경기,41550,안성시,0316530669,415503208010,경기도 안성시 공도읍 공도로 1661층 안성스카이fc 키즈아레나,127.1782118,37.0036435,다바713895
위너스FC,30,대전,30170,서구,,301704298100,"대전광역시 서구 관저동로90번길 471109동1601호(관저동, 느리울마을아파트11단지)",127.3437158,36.3019172,다바859116
FC CANNON,27,대구,27260,수성구,0537830337,272604238078,대구광역시 수성구 달구벌대로528길 15수성대학교 숲속운동장 사무실(만촌동),128.6482213,35.8533230,마마036624
FLEX GX STUDIO,48,경남,48330,양산시,023825983,483303338105,경상남도 양산시 물금읍 증산역로 139207호,129.0056342,35.3103533,마마368026
좋은바디운동교정원gbec,48,경남,48170,진주시,0557523266,481704796433,경상남도 진주시 돗골로93번길 71층,128.1116293,35.1763906,라라556869
GG볼링장,41,경기,41270,안산시,0315010279,412713190005,경기도 안산시 상록구 감골1로 27729동105호(사동),126.8524953,37.2878817,다사426211
포텐터짐&팀gj,48,경남,48270,밀양시,0553559682,482704808369,경상남도 밀양시 백민로4길 29축협5층(내이동),128.7510491,35.4945773,마마134227
"GMA해동검도,합기도",41,경기,41220,평택시,0316652587,412202012013,"경기도 평택시 경기대로 15252층 GMA해동검도,합기도(지산동)",127.0622996,37.0805076,다바610980
GMT대동무예스쿨,11,서울,11740,강동구,024753577,117404172335,서울시 강동구 천중로29길 322층,127.1371344,37.5430691,다사679493
GX짱가휘트니스,42,강원,42110,춘천시,0332577283,421103218037,강원도 춘천시 동면 춘천로 4554층,127.7553096,37.8928364,라사224881
스포밸리gym,41,경기,41270,안산시,0314875050,412732190001,경기도 안산시 단원구 광덕대로 1686층(고잔동),126.8308408,37.3112940,다사407238
마음가gym합기도,27,대구,27140,동구,029640269,271404226237,대구광역시 동구 안심로22길 14(율하동)효원빌딩 203호,128.6960893,35.8661025,마마079639
스카이영종GYM,28,인천,28110,중구,0327520505,281104247159,인천광역시 중구 신도시남로141번길 5-8301호 스카이영종gym(운서동),126.4895036,37.4934507,다사106442
한나바디핏 hannabodyfit,41,경기,41220,평택시,0253469428,412203188116,"경기도 평택시 평남로 674상가2층 한나바디핏(비전동, 솔매마을 한일유앤아이)",127.1095118,36.9923156,다바652882
(주)HSSA 서울한영대점,11,서울,11530,구로구,0220606046,115303000028,서울특별시 구로구 경인로 290-42대학본부 1층(개봉동),126.8515463,37.4964113,다사426443
단국대 튼튼i 태권스쿨,27,대구,27230,북구,0533568879,272304235407,대구광역시 북구 침산남로19길 23층 튼튼아이태권도(침산동),128.5868864,35.8894171,라마980664
JB스포츠클럽 죽림점,48,경남,48220,통영시,0556467147,482203333028,경상남도 통영시 광도면 죽림2로 112층 JB스포츠클럽,128.4141207,34.8809690,라라835544
JJ댄스스쿨,27,대구,27260,수성구,0537819800,272603146020,대구광역시 수성구 용학로 2933층 JJ댄스스쿨(지산동),128.6402111,35.8218652,마마029589
JS운동발달센터,26,부산,26230,부산진구,0518075511,262303129029,부산광역시 부산진구 성지로 30-14층(연지동),129.0551230,35.1734793,마라416875
k스쿼시아카데미,48,경남,48270,밀양시,0553550138,482704808077,경상남도 밀양시 교동로1길 37k스쿼시아카데미(교동),128.7523928,35.5063872,마마135241
케이(K)당구클럽,44,충남,44230,논산시,,442304565532,"충청남도 논산시 시민로210번길 202층, K당구클럽(내동)",127.0992772,36.1856048,다마639987
용인대석사타이거K,11,서울,11410,서대문구,023969123,114103112019,서울특별시 서대문구 연희로 2833층용인대석사 타이거K 태권도장(홍은동),126.9359967,37.5823562,다사502538
백두산K타이거즈태권도,11,서울,11305,강북구,0262213030,113054124549,서울특별시 강북구 한천로105길 33유치원상가 2층 백두산K타이거즈태권도(번동),127.0458623,37.6255267,다사599585
